marketValueId,instrumentId,marketValue,createdAt
3017,54,22275105.6,30/11/2020 0:00
3018,54,22908850.94,31/12/2020 0:00
3019,54,22908850.94,31/1/2021 0:00
3020,54,22908850.94,28/2/2021 0:00
3021,54,24202981.17,31/3/2021 0:00
3022,54,24202981.17,30/4/2021 0:00
3023,54,24202981.17,31/5/2021 0:00
3024,54,25402099.99,30/6/2021 0:00
3025,54,25402099.99,31/7/2021 0:00
3026,54,26497461.56,31/8/2021 0:00
3027,54,26704241.22,30/9/2021 0:00
3028,54,26704241.22,31/10/2021 0:00
3029,54,26704241.22,30/11/2021 0:00
3030,54,25787139.02,31/12/2021 0:00
3031,54,25787139.02,31/1/2022 0:00
3032,54,25787139.02,28/2/2022 0:00
3033,54,26441174.3,31/3/2022 0:00
3034,54,26441174.3,30/4/2022 0:00
3035,54,26441174.3,31/5/2022 0:00
3036,54,28766582.86,30/6/2022 0:00
3037,54,29714998.02,31/7/2022 0:00
3038,54,29714998.02,31/8/2022 0:00
3039,54,29714998.02,30/9/2022 0:00
3040,22,9187571,31/3/2020 0:00
3041,22,9187571,30/4/2020 0:00
3042,22,9187571,31/5/2020 0:00
3043,22,9187571,30/6/2020 0:00
3044,22,8778594,31/7/2020 0:00
3045,22,8778594,31/8/2020 0:00
3046,22,17056377,30/9/2020 0:00
3047,22,19770979,31/10/2020 0:00
3048,22,19770979,30/11/2020 0:00
3049,22,17872665,31/12/2020 0:00
3050,22,22171196,31/1/2021 0:00
3051,22,21611897,28/2/2021 0:00
3052,22,37353213,31/3/2021 0:00
3053,22,37353213,30/4/2021 0:00
3054,22,37353213,31/5/2021 0:00
3055,22,66665362,30/6/2021 0:00
3056,22,66665362,31/7/2021 0:00
3057,22,61912674,31/8/2021 0:00
3058,22,61912674,30/9/2021 0:00
3059,22,80092185,31/10/2021 0:00
3060,22,80092185,30/11/2021 0:00
3061,22,95087151,31/12/2021 0:00
3062,22,102752416,31/1/2022 0:00
3063,22,102752416,28/2/2022 0:00
3064,22,98674392,31/3/2022 0:00
3065,22,106287101,30/4/2022 0:00
3066,22,106287101,31/5/2022 0:00
3067,22,106287101,30/6/2022 0:00
3068,22,107534033,31/7/2022 0:00
3069,22,105780167,31/8/2022 0:00
3070,22,105780167,30/9/2022 0:00
3071,75,2403333,31/3/2020 0:00
3072,75,2403333,30/4/2020 0:00
3073,75,2403333,31/5/2020 0:00
3074,75,4903333,30/6/2020 0:00
3075,75,7403333,31/7/2020 0:00
3076,75,7361397,31/8/2020 0:00
3077,75,7361397,30/9/2020 0:00
3078,75,9861397,31/10/2020 0:00
3079,75,10446466,30/11/2020 0:00
3080,75,14446466,31/12/2020 0:00
3081,75,14446466,31/1/2021 0:00
3082,75,17946466,28/2/2021 0:00
3083,75,26120530,31/3/2021 0:00
3084,75,29620530,30/4/2021 0:00
3085,75,29620530,31/5/2021 0:00
3086,75,29620530,30/6/2021 0:00
3087,75,32620530,31/7/2021 0:00
3088,75,46969246,31/8/2021 0:00
3089,75,46969246,30/9/2021 0:00
3090,75,53969246,31/10/2021 0:00
3091,75,65840326,30/11/2021 0:00
3092,75,71840326,31/12/2021 0:00
3093,75,71840326,31/1/2022 0:00
3094,75,71840326,28/2/2022 0:00
3095,75,82298322,31/3/2022 0:00
3096,75,84798322,30/4/2022 0:00
3097,75,84798322,31/5/2022 0:00
3098,75,84798322,30/6/2022 0:00
3099,75,84798322,31/7/2022 0:00
3100,75,71823781,31/8/2022 0:00
3101,75,71823781,30/9/2022 0:00
3102,99,96277800,31/1/2020 0:00
3103,99,96277800,29/2/2020 0:00
3104,99,101539200,31/3/2020 0:00
3105,99,101539200,30/4/2020 0:00
3106,99,101539200,31/5/2020 0:00
3107,99,101539200,30/6/2020 0:00
3108,99,97339200,31/7/2020 0:00
3109,99,97339200,31/8/2020 0:00
3110,99,96563850,30/9/2020 0:00
3111,99,84863850,31/10/2020 0:00
3112,99,84863850,30/11/2020 0:00
3113,99,88157850,31/12/2020 0:00
3114,99,88157850,31/1/2021 0:00
3115,99,88157850,28/2/2021 0:00
3116,99,97752000,31/3/2021 0:00
3117,99,97752000,30/4/2021 0:00
3118,99,97752000,31/5/2021 0:00
3119,99,97752000,30/6/2021 0:00
3120,99,97752000,31/7/2021 0:00
3121,99,97752000,31/8/2021 0:00
3122,99,99953100,30/9/2021 0:00
3123,99,99953100,31/10/2021 0:00
3124,99,99953100,30/11/2021 0:00
3125,99,101263200,31/12/2021 0:00
3126,99,101263200,31/1/2022 0:00
3127,99,101263200,28/2/2022 0:00
3128,99,106642500,31/3/2022 0:00
3129,99,53321250,30/4/2022 0:00
3130,99,53321250,31/5/2022 0:00
3131,99,53321250,30/6/2022 0:00
3132,99,53321250,31/7/2022 0:00
3133,99,53321250,31/8/2022 0:00
3134,99,53321250,30/9/2022 0:00
3135,179,15000000,29/2/2020 0:00
3136,179,14999994.48,31/3/2020 0:00
3137,179,14999994.48,30/4/2020 0:00
3138,179,14999994.48,31/5/2020 0:00
3139,179,14999994.48,30/6/2020 0:00
3140,179,14999994.48,31/7/2020 0:00
3141,179,14999994.48,31/8/2020 0:00
3142,179,15001616.68,30/9/2020 0:00
3143,179,15001616.68,31/10/2020 0:00
3144,179,15001616.68,30/11/2020 0:00
3145,179,15001616.68,31/12/2020 0:00
3146,179,15001616.68,31/1/2021 0:00
3147,179,15001616.68,28/2/2021 0:00
3148,179,15001616.68,31/3/2021 0:00
3149,179,15001616.68,30/4/2021 0:00
3150,179,15001616.68,31/5/2021 0:00
3151,179,15001616.68,30/6/2021 0:00
3152,179,15001616.68,31/7/2021 0:00
3153,179,15001616.68,31/8/2021 0:00
3154,179,15001616.68,30/9/2021 0:00
3155,179,15001616.68,31/10/2021 0:00
3156,179,20281329.72,30/11/2021 0:00
3157,179,20281329.72,31/12/2021 0:00
3158,179,20281329.72,31/1/2022 0:00
3159,179,20281329.72,28/2/2022 0:00
3160,179,18160968.43,31/3/2022 0:00
3161,127,1049110.06,31/3/2020 0:00
3162,127,1049110.06,30/4/2020 0:00
3163,127,1049110.06,31/5/2020 0:00
3164,127,2099110.06,30/6/2020 0:00
3165,127,3149110.06,31/7/2020 0:00
3166,127,3090704,31/8/2020 0:00
3167,127,4840704,30/9/2020 0:00
3168,127,5890704,31/10/2020 0:00
3169,127,5698366,30/11/2020 0:00
3170,127,7448366,31/12/2020 0:00
3171,127,8498366,31/1/2021 0:00
3172,127,11078239,28/2/2021 0:00
3173,127,12632828,31/3/2021 0:00
3174,127,15082828,30/4/2021 0:00
3175,127,17882828,31/5/2021 0:00
3176,127,17882828,30/6/2021 0:00
3177,127,19282828,31/7/2021 0:00
3178,127,24577770,31/8/2021 0:00
3179,127,24577770,30/9/2021 0:00
3180,127,29127770,31/10/2021 0:00
3181,127,34818517,30/11/2021 0:00
3182,127,35868517,31/12/2021 0:00
3183,127,35868517,31/1/2022 0:00
3184,127,61023962,28/2/2022 0:00
3185,127,62629141,31/3/2022 0:00
3186,127,62629141,30/4/2022 0:00
3187,127,62629141,31/5/2022 0:00
3188,127,62629141,30/6/2022 0:00
3189,127,62629141,31/7/2022 0:00
3190,127,55533896,31/8/2022 0:00
3191,127,55533896,30/9/2022 0:00
3192,93,243979488,31/7/2020 0:00
3193,93,243979488,31/8/2020 0:00
3194,93,243979488,30/9/2020 0:00
3195,93,243979488,31/10/2020 0:00
3196,93,243979488,30/11/2020 0:00
3197,93,243979488,31/12/2020 0:00
3198,93,243979488,31/1/2021 0:00
3199,93,243979488,28/2/2021 0:00
3200,93,243979488,31/3/2021 0:00
3201,93,243979488,30/4/2021 0:00
3202,93,243979488,31/5/2021 0:00
3203,93,243979488,30/6/2021 0:00
3204,93,243979488,31/7/2021 0:00
3205,93,243979488,31/8/2021 0:00
3206,93,243979488,30/9/2021 0:00
3207,93,243979488,31/10/2021 0:00
3208,93,243979488,30/11/2021 0:00
3209,93,243979488,31/12/2021 0:00
3210,93,243979488,31/1/2022 0:00
3211,93,243979488,28/2/2022 0:00
3212,93,242826530,31/3/2022 0:00
3213,93,121413265,30/4/2022 0:00
3214,93,121413265,31/5/2022 0:00
3215,93,121413265,30/6/2022 0:00
3216,93,121413265,31/7/2022 0:00
3217,93,121413265,31/8/2022 0:00
3218,93,121413265,30/9/2022 0:00
3219,116,930000,29/2/2020 0:00
3220,116,927428,31/3/2020 0:00
3221,116,2608628,30/4/2020 0:00
3222,116,2608628,31/5/2020 0:00
3223,116,2608628,30/6/2020 0:00
3224,116,2608628,31/7/2020 0:00
3225,116,4515302,31/8/2020 0:00
3226,116,4515302,30/9/2020 0:00
3227,116,4515302,31/10/2020 0:00
3228,116,6902550,30/11/2020 0:00
3229,116,8403350,31/12/2020 0:00
3230,116,10003350,31/1/2021 0:00
3231,116,10003350,28/2/2021 0:00
3232,116,10519041,31/3/2021 0:00
3233,116,12519041,30/4/2021 0:00
3234,116,12519041,31/5/2021 0:00
3235,116,12519041,30/6/2021 0:00
3236,116,12519041,31/7/2021 0:00
3237,116,18974441,31/8/2021 0:00
3238,116,20974441,30/9/2021 0:00
3239,116,20974441,31/10/2021 0:00
3240,116,26717492,30/11/2021 0:00
3241,116,29117492,31/12/2021 0:00
3242,116,29117492,31/1/2022 0:00
3243,116,29117492,28/2/2022 0:00
3244,116,35902874,31/3/2022 0:00
3245,116,35902874,30/4/2022 0:00
3246,116,35902874,31/5/2022 0:00
3247,116,35902874,30/6/2022 0:00
3248,116,35902874,31/7/2022 0:00
3249,116,36150474,31/8/2022 0:00
3250,116,39150474,30/9/2022 0:00
3251,155,4558082,31/5/2020 0:00
3252,155,4558082,30/6/2020 0:00
3253,155,17270130,31/7/2020 0:00
3254,155,29905795,31/8/2020 0:00
3255,155,31779072,30/9/2020 0:00
3256,155,31779072,31/10/2020 0:00
3257,155,34535851,30/11/2020 0:00
3258,155,52063749,31/12/2020 0:00
3259,155,52063749,31/1/2021 0:00
3260,155,52063749,28/2/2021 0:00
3261,155,86530979,31/3/2021 0:00
3262,155,45560166,30/4/2021 0:00
3263,155,53857754,31/5/2021 0:00
3264,155,53857754,30/6/2021 0:00
3265,155,64035628,31/7/2021 0:00
3266,155,71259574,31/8/2021 0:00
3267,155,87976064,30/9/2021 0:00
3268,155,87976064,31/10/2021 0:00
3269,155,97952932,30/11/2021 0:00
3270,155,115055230,31/12/2021 0:00
3271,155,115055230,31/1/2022 0:00
3272,155,115055230,28/2/2022 0:00
3273,155,151982218,31/3/2022 0:00
3274,155,151982218,30/4/2022 0:00
3275,155,151982218,31/5/2022 0:00
3276,155,169794795,30/6/2022 0:00
3277,155,169794795,31/7/2022 0:00
3278,155,177912453,31/8/2022 0:00
3279,155,177912453,30/9/2022 0:00
3280,148,9750000,30/6/2020 0:00
3281,148,9750000,31/7/2020 0:00
3282,148,9750000,31/8/2020 0:00
3283,148,9475066,30/9/2020 0:00
3284,148,9475066,31/10/2020 0:00
3285,148,9790106,30/11/2020 0:00
3286,148,18790106,31/12/2020 0:00
3287,148,18790106,31/1/2021 0:00
3288,148,18790106,28/2/2021 0:00
3289,148,55194534,31/3/2021 0:00
3290,148,55194534,30/4/2021 0:00
3291,148,55194534,31/5/2021 0:00
3292,148,85194534,30/6/2021 0:00
3293,148,85194534,31/7/2021 0:00
3294,148,85194534,31/8/2021 0:00
3295,148,101891313,30/9/2021 0:00
3296,148,101891313,31/10/2021 0:00
3297,148,104040254,30/11/2021 0:00
3298,148,139040254,31/12/2021 0:00
3299,148,139040254,31/1/2022 0:00
3300,148,139040254,28/2/2022 0:00
3301,148,165698311,31/3/2022 0:00
3302,148,165698311,30/4/2022 0:00
3303,148,165698311,31/5/2022 0:00
3304,148,170698311,30/6/2022 0:00
3305,148,170698311,31/7/2022 0:00
3306,148,174171251,31/8/2022 0:00
3307,148,174171251,30/9/2022 0:00
3308,106,35519967.07,31/1/2020 0:00
3309,106,35519967.07,29/2/2020 0:00
3310,106,19529771,31/3/2020 0:00
3311,106,19529771,30/4/2020 0:00
3312,106,19529771,31/5/2020 0:00
3313,106,19529771,30/6/2020 0:00
3314,106,19529771,31/7/2020 0:00
3315,106,29773087,31/8/2020 0:00
3316,106,29773087,30/9/2020 0:00
3317,106,29773087,31/10/2020 0:00
3318,106,64308903,30/11/2020 0:00
3319,106,57840463.77,31/12/2020 0:00
3320,106,57840463.77,31/1/2021 0:00
3321,106,71898928,28/2/2021 0:00
3322,106,78578749,31/3/2021 0:00
3323,106,78578749,30/4/2021 0:00
3324,106,78578749,31/5/2021 0:00
3325,106,78578749,30/6/2021 0:00
3326,106,66418083.24,31/7/2021 0:00
3327,106,98575274.63,31/8/2021 0:00
3328,106,98575274.63,30/9/2021 0:00
3329,106,98575274.63,31/10/2021 0:00
3330,106,127232870,30/11/2021 0:00
3331,106,127232870,31/12/2021 0:00
3332,106,127232870,31/1/2022 0:00
3333,106,144376105,28/2/2022 0:00
3334,106,83632734,31/3/2022 0:00
3335,106,83632734,30/4/2022 0:00
3336,106,83632734,31/5/2022 0:00
3337,78,9428571,31/5/2020 0:00
3338,78,9428571,30/6/2020 0:00
3339,78,9428571,31/7/2020 0:00
3340,78,9428571,31/8/2020 0:00
3341,78,9428571,30/9/2020 0:00
3342,78,9428571,31/10/2020 0:00
3343,78,9428571,30/11/2020 0:00
3344,78,9428571,31/12/2020 0:00
3345,78,10107987,31/1/2021 0:00
3346,78,10107987,28/2/2021 0:00
3347,78,11023884,31/3/2021 0:00
3348,78,11023884,30/4/2021 0:00
3349,78,11023884,31/5/2021 0:00
3350,78,11023884,30/6/2021 0:00
3351,78,11023884,31/7/2021 0:00
3352,78,11023884,31/8/2021 0:00
3353,78,11512500,30/9/2021 0:00
3354,78,11512500,31/10/2021 0:00
3355,78,11512500,30/11/2021 0:00
3356,78,12028504,31/12/2021 0:00
3357,78,12028504,31/1/2022 0:00
3358,78,12028504,28/2/2022 0:00
3359,78,10031807.27,31/3/2022 0:00
3360,78,5015903.635,30/4/2022 0:00
3361,78,5015903.635,31/5/2022 0:00
3362,78,4813503.64,30/6/2022 0:00
3363,78,4813503.64,31/7/2022 0:00
3364,78,4770694.41,31/8/2022 0:00
3365,78,4770694.41,30/9/2022 0:00
3366,146,32145046,30/4/2020 0:00
3367,146,32145046,31/5/2020 0:00
3368,146,32145046,30/6/2020 0:00
3369,146,32145046,31/7/2020 0:00
3370,146,32145046,31/8/2020 0:00
3371,146,32145046,30/9/2020 0:00
3372,146,32145046,31/10/2020 0:00
3373,146,69915414,30/11/2020 0:00
3374,146,128003415,31/12/2020 0:00
3375,146,128003415,31/1/2021 0:00
3376,146,128003415,28/2/2021 0:00
3377,146,128003415,31/3/2021 0:00
3378,146,128003415,30/4/2021 0:00
3379,146,128003415,31/5/2021 0:00
3380,146,128003415,30/6/2021 0:00
3381,146,128003415,31/7/2021 0:00
3382,146,128003415,31/8/2021 0:00
3383,146,128003415,30/9/2021 0:00
3384,146,139575813,31/10/2021 0:00
3385,146,139575813,30/11/2021 0:00
3386,146,139575813,31/12/2021 0:00
3387,146,139575813,31/1/2022 0:00
3388,146,139575813,28/2/2022 0:00
3389,146,111659060.5,31/3/2022 0:00
3390,146,111659060.5,30/4/2022 0:00
3391,146,111659060.5,31/5/2022 0:00
3392,146,133076331.6,30/6/2022 0:00
3393,146,133076331.6,31/7/2022 0:00
3394,146,133076331.6,31/8/2022 0:00
3395,146,133076331.6,30/9/2022 0:00
3396,30,10500000,31/8/2020 0:00
3397,30,16100000,30/9/2020 0:00
3398,30,31512218,31/10/2020 0:00
3399,30,31512218,30/11/2020 0:00
3400,30,39212218,31/12/2020 0:00
3401,30,39212218,31/1/2021 0:00
3402,30,72112218,28/2/2021 0:00
3403,30,77248511,31/3/2021 0:00
3404,30,77248511,30/4/2021 0:00
3405,30,88448511,31/5/2021 0:00
3406,30,99534769.99,30/6/2021 0:00
3407,30,99534769.99,31/7/2021 0:00
3408,30,106188753,31/8/2021 0:00
3409,30,114566729,30/9/2021 0:00
3410,30,114566729,31/10/2021 0:00
3411,30,135095189,30/11/2021 0:00
3412,30,135095189,31/12/2021 0:00
3413,30,135095189,31/1/2022 0:00
3414,30,135095189,28/2/2022 0:00
3415,30,143756151,31/3/2022 0:00
3416,30,143756151,30/4/2022 0:00
3417,30,143756151,31/5/2022 0:00
3418,30,143756151,30/6/2022 0:00
3419,30,143756151,31/7/2022 0:00
3420,30,141550686,31/8/2022 0:00
3421,30,141550686,30/9/2022 0:00
3422,178,10545508.6,31/5/2020 0:00
3423,178,10545508.6,30/6/2020 0:00
3424,178,10545508.6,31/7/2020 0:00
3425,178,10545508.6,31/8/2020 0:00
3426,178,10545508.6,30/9/2020 0:00
3427,178,10545508.6,31/10/2020 0:00
3428,178,10545508.6,30/11/2020 0:00
3429,178,10545508.6,31/12/2020 0:00
3430,178,10545508.6,31/1/2021 0:00
3431,178,10680031.32,28/2/2021 0:00
3432,178,10680031.32,31/3/2021 0:00
3433,178,10680031.32,30/4/2021 0:00
3434,178,10680031.32,31/5/2021 0:00
3435,178,10680031.32,30/6/2021 0:00
3436,178,10680031.32,31/7/2021 0:00
3437,178,10680031.32,31/8/2021 0:00
3438,178,10680031.32,30/9/2021 0:00
3439,178,10680031.32,31/10/2021 0:00
3440,178,10680031.32,30/11/2021 0:00
3441,178,10680031.32,31/12/2021 0:00
3442,178,10680031.32,31/1/2022 0:00
3443,178,10680031.32,28/2/2022 0:00
3444,178,11792424.84,31/3/2022 0:00
3445,178,11792424.84,30/4/2022 0:00
3446,178,11792424.84,31/5/2022 0:00
3447,178,11792424.84,30/6/2022 0:00
3448,178,11792424.84,31/7/2022 0:00
3449,178,11792424.84,31/8/2022 0:00
3450,178,11792424.84,30/9/2022 0:00
3451,45,2240263.2,31/1/2020 0:00
3452,45,2240263.2,29/2/2020 0:00
3453,45,5485911.6,31/3/2020 0:00
3454,45,10722219.2,30/4/2020 0:00
3455,45,10722219.2,31/5/2020 0:00
3456,45,10722219.2,30/6/2020 0:00
3457,45,10722219.2,31/7/2020 0:00
3458,45,11454864,31/8/2020 0:00
3459,45,11454864,30/9/2020 0:00
3460,45,15701607.2,31/10/2020 0:00
3461,45,16540788,30/11/2020 0:00
3462,45,16255267.2,31/12/2020 0:00
3463,45,6711423.2,31/1/2021 0:00
3464,45,6711423.2,28/2/2021 0:00
3465,45,24465632.4,31/3/2021 0:00
3466,45,24465632.4,30/4/2021 0:00
3467,45,29380379.6,31/5/2021 0:00
3468,45,29240571.6,30/6/2021 0:00
3469,45,13340373.6,31/7/2021 0:00
3470,45,32250495.2,31/8/2021 0:00
3471,45,26736620.8,30/9/2021 0:00
3472,45,26736620.8,31/10/2021 0:00
3473,45,28541238.4,30/11/2021 0:00
3474,45,32852523.6,31/12/2021 0:00
3475,45,33602260.8,31/1/2022 0:00
3476,45,33602260.8,28/2/2022 0:00
3477,45,36054249.6,31/3/2022 0:00
3478,45,36054249.6,30/4/2022 0:00
3479,45,36054249.6,31/5/2022 0:00
3480,45,36921869.6,30/6/2022 0:00
3481,45,53388008.4,31/7/2022 0:00
3482,45,51214312,31/8/2022 0:00
3483,45,51214312,30/9/2022 0:00
3484,163,72777902,31/3/2020 0:00
3485,163,72777902,30/4/2020 0:00
3486,163,72777902,31/5/2020 0:00
3487,163,72777902,30/6/2020 0:00
3488,163,72777902,31/7/2020 0:00
3489,163,72777902,31/8/2020 0:00
3490,163,72768756,30/9/2020 0:00
3491,163,72768756,31/10/2020 0:00
3492,163,84946505,30/11/2020 0:00
3493,163,84946505,31/12/2020 0:00
3494,163,84946505,31/1/2021 0:00
3495,163,84946505,28/2/2021 0:00
3496,163,135903571,31/3/2021 0:00
3497,163,135903571,30/4/2021 0:00
3498,163,135903571,31/5/2021 0:00
3499,163,135903571,30/6/2021 0:00
3500,163,135903571,31/7/2021 0:00
3501,163,137334755,31/8/2021 0:00
3502,163,137334755,30/9/2021 0:00
3503,163,137367486,31/10/2021 0:00
3504,163,137367486,30/11/2021 0:00
3505,163,137367486,31/12/2021 0:00
3506,163,137434341,31/1/2022 0:00
3507,163,137434341,28/2/2022 0:00
3508,163,137332013,31/3/2022 0:00
3509,163,137332013,30/4/2022 0:00
3510,163,137332013,31/5/2022 0:00
3511,160,6899726.03,31/1/2020 0:00
3512,160,8367275,29/2/2020 0:00
3513,160,8622732,31/3/2020 0:00
3514,160,9172321.04,30/4/2020 0:00
3515,160,9172321.04,31/5/2020 0:00
3516,160,9172321.04,30/6/2020 0:00
3517,160,9172321.04,31/7/2020 0:00
3518,160,10434680,31/8/2020 0:00
3519,160,10661830,30/9/2020 0:00
3520,160,10661830,31/10/2020 0:00
3521,160,10683814,30/11/2020 0:00
3522,160,10683814,31/12/2020 0:00
3523,160,10683814,31/1/2021 0:00
3524,160,11183814,28/2/2021 0:00
3525,160,14706430,31/3/2021 0:00
3526,160,14706430,30/4/2021 0:00
3527,160,14906430,31/5/2021 0:00
3528,160,14906430,30/6/2021 0:00
3529,160,14906430,31/7/2021 0:00
3530,160,16101954,31/8/2021 0:00
3531,160,16101954,30/9/2021 0:00
3532,160,16101954,31/10/2021 0:00
3533,160,16400717,30/11/2021 0:00
3534,160,16400717,31/12/2021 0:00
3535,160,16400717,31/1/2022 0:00
3536,160,20356285,28/2/2022 0:00
3537,160,21026805,31/3/2022 0:00
3538,160,21026805,30/4/2022 0:00
3539,160,21026805,31/5/2022 0:00
3540,160,21026805,30/6/2022 0:00
3541,160,21026805,31/7/2022 0:00
3542,160,23751144,31/8/2022 0:00
3543,160,23751144,30/9/2022 0:00
3544,67,13196704.76,31/1/2020 0:00
3545,67,13196704.76,29/2/2020 0:00
3546,67,24125632.57,31/3/2020 0:00
3547,67,24125632.57,30/4/2020 0:00
3548,67,24125632.57,31/5/2020 0:00
3549,67,24125632.57,30/6/2020 0:00
3550,67,24125632.57,31/7/2020 0:00
3551,67,24125632.57,31/8/2020 0:00
3552,67,24125632.57,30/9/2020 0:00
3553,67,24125632.57,31/10/2020 0:00
3554,67,24125632.57,30/11/2020 0:00
3555,67,24125632.57,31/12/2020 0:00
3556,67,24125632.57,31/1/2021 0:00
3557,67,24125632.57,28/2/2021 0:00
3558,67,25646078.66,31/3/2021 0:00
3559,67,25646078.66,30/4/2021 0:00
3560,67,25646078.66,31/5/2021 0:00
3561,67,25646078.66,30/6/2021 0:00
3562,67,25646078.66,31/7/2021 0:00
3563,67,25646078.66,31/8/2021 0:00
3564,67,25646078.66,30/9/2021 0:00
3565,67,25646078.66,31/10/2021 0:00
3566,67,25646078.66,30/11/2021 0:00
3567,67,25646078.66,31/12/2021 0:00
3568,67,25646078.66,31/1/2022 0:00
3569,67,25646078.66,28/2/2022 0:00
3570,67,30647064,31/3/2022 0:00
3571,67,30647064,30/4/2022 0:00
3572,67,30647064,31/5/2022 0:00
3573,67,30647064,30/6/2022 0:00
3574,67,30647064,31/7/2022 0:00
3575,67,30647064,31/8/2022 0:00
3576,67,30647064,30/9/2022 0:00
3577,192,13200000,31/7/2020 0:00
3578,192,13200000,31/8/2020 0:00
3579,192,13200000,30/9/2020 0:00
3580,192,13200000,31/10/2020 0:00
3581,192,13200000,30/11/2020 0:00
3582,192,12823188.88,31/12/2020 0:00
3583,192,12823188.88,31/1/2021 0:00
3584,192,12823188.88,28/2/2021 0:00
3585,192,6505797.22,31/3/2021 0:00
3586,192,6505797.22,30/4/2021 0:00
3587,192,6505797.22,31/5/2021 0:00
3588,192,6383871.42,30/6/2021 0:00
3589,192,6383871.42,31/7/2021 0:00
3590,192,6372032.68,31/8/2021 0:00
3591,192,6547939.24,30/9/2021 0:00
3592,192,6547939.24,31/10/2021 0:00
3593,192,9947939.24,30/11/2021 0:00
3594,192,10340132.82,31/12/2021 0:00
3595,192,10340132.82,31/1/2022 0:00
3596,192,10340132.82,28/2/2022 0:00
3597,192,10991647.88,31/3/2022 0:00
3598,192,10991647.88,30/4/2022 0:00
3599,192,10991647.88,31/5/2022 0:00
3600,192,10991647.88,30/6/2022 0:00
3601,192,11797197.68,31/7/2022 0:00
3602,192,11797197.68,31/8/2022 0:00
3603,192,11797197.68,30/9/2022 0:00
3604,113,35817715,31/1/2020 0:00
3605,113,36208238,29/2/2020 0:00
3606,113,35466972,31/3/2020 0:00
3607,113,35466972,30/4/2020 0:00
3608,113,35466972,31/5/2020 0:00
3609,113,35466972,30/6/2020 0:00
3610,113,35466972,31/7/2020 0:00
3611,113,49734727,31/8/2020 0:00
3612,113,49734727,30/9/2020 0:00
3613,113,49734727,31/10/2020 0:00
3614,113,73318359,30/11/2020 0:00
3615,113,73318359,31/12/2020 0:00
3616,113,73318359,31/1/2021 0:00
3617,113,73280228,28/2/2021 0:00
3618,113,70088010,31/3/2021 0:00
3619,113,70088010,30/4/2021 0:00
3620,113,70088010,31/5/2021 0:00
3621,113,70088010,30/6/2021 0:00
3622,113,70088010,31/7/2021 0:00
3623,113,70076137.41,31/8/2021 0:00
3624,113,70076137.41,30/9/2021 0:00
3625,113,70076137.41,31/10/2021 0:00
3626,113,70076137.41,30/11/2021 0:00
3627,113,70066939.7,31/12/2021 0:00
3628,113,70066939.7,31/1/2022 0:00
3629,113,70045078.46,28/2/2022 0:00
3630,113,70038412.69,31/3/2022 0:00
3631,113,70038412.69,30/4/2022 0:00
3632,113,70038412.69,31/5/2022 0:00
3633,113,70038412.69,30/6/2022 0:00
3634,113,70038412.69,31/7/2022 0:00
3635,113,70038412.69,31/8/2022 0:00
3636,113,70038412.69,30/9/2022 0:00
3637,168,100000000,30/6/2020 0:00
3638,168,100000000,31/7/2020 0:00
3639,168,101953787.2,31/8/2020 0:00
3640,168,101953787.2,30/9/2020 0:00
3641,168,101953787.2,31/10/2020 0:00
3642,168,100806149.8,30/11/2020 0:00
3643,168,128212324,31/12/2020 0:00
3644,168,108759543.1,31/1/2021 0:00
3645,168,108759543.1,28/2/2021 0:00
3646,168,117588772.5,31/3/2021 0:00
3647,168,117588772.5,30/4/2021 0:00
3648,168,117588772.5,31/5/2021 0:00
3649,168,119162289.4,30/6/2021 0:00
3650,168,121407767.7,31/7/2021 0:00
3651,168,118818994.2,31/8/2021 0:00
3652,168,121440329.6,30/9/2021 0:00
3653,168,120645320.4,31/10/2021 0:00
3654,168,119553922.4,30/11/2021 0:00
3655,168,117233723.7,31/12/2021 0:00
3656,168,125689854.6,31/1/2022 0:00
3657,168,122186500.4,28/2/2022 0:00
3658,168,123060185.6,31/3/2022 0:00
3659,168,118566558.5,30/4/2022 0:00
3660,168,118566558.5,31/5/2022 0:00
3661,168,119622019.8,30/6/2022 0:00
3662,168,114298607.8,31/7/2022 0:00
3663,168,117326618.9,31/8/2022 0:00
3664,168,117326618.9,30/9/2022 0:00
3665,76,581610270,31/5/2020 0:00
3666,76,581610270,30/6/2020 0:00
3667,76,581610270,31/7/2020 0:00
3668,76,629787066,31/8/2020 0:00
3669,76,901392273.1,30/9/2020 0:00
3670,76,901392273.1,31/10/2020 0:00
3671,76,901392273.1,30/11/2020 0:00
3672,76,901392273.1,31/12/2020 0:00
3673,76,901392273.1,31/1/2021 0:00
3674,76,901392273.1,28/2/2021 0:00
3675,76,1114695469,31/3/2021 0:00
3676,76,1114695469,30/4/2021 0:00
3677,76,1114695469,31/5/2021 0:00
3678,76,1114695469,30/6/2021 0:00
3679,76,1114695469,31/7/2021 0:00
3680,76,1114695469,31/8/2021 0:00
3681,76,1114695469,30/9/2021 0:00
3682,76,1114695469,31/10/2021 0:00
3683,76,1114695469,30/11/2021 0:00
3684,76,1114695469,31/12/2021 0:00
3685,76,1114695469,31/1/2022 0:00
3686,76,1114695469,28/2/2022 0:00
3687,76,1114695469,31/3/2022 0:00
3688,76,1114695469,30/4/2022 0:00
3689,76,1114695469,31/5/2022 0:00
3690,76,1114695469,30/6/2022 0:00
