transactionId,instrumentId,quantity,transactionDate,transactionAmount,transactionType,transactionCurrency,isCancelled,createdAt,modifiedAt
2212,92,24.0,2021-07-01,-399005027.47,BUY,USD,False,2021-07-01 00:00:00,2021-07-01 00:00:00
2213,92,-5.0,2021-07-02,81572289.49,SELL,USD,False,2021-07-02 00:00:00,2021-07-02 00:00:00
2214,92,40.0,2021-07-29,-584212968.57,BUY,USD,False,2021-07-29 00:00:00,2021-07-29 00:00:00
2215,92,-34.0,2021-09-16,507146576.97,SELL,USD,False,2021-09-16 00:00:00,2021-09-16 00:00:00
2216,92,-16.0,2021-11-15,228713162.16,SELL,USD,False,2021-11-15 00:00:00,2021-11-15 00:00:00
2217,92,-8.0,2021-11-20,118085600.03,SELL,USD,False,2021-11-20 00:00:00,2021-11-20 00:00:00
2218,92,-14.0,2022-01-07,204474539.0,SELL,USD,False,2022-01-07 00:00:00,2022-01-07 00:00:00
2219,92,2.0,2022-03-21,-31075157.9,BUY,USD,False,2022-03-21 00:00:00,2022-03-21 00:00:00
2220,92,40.0,2022-04-18,-592148967.33,BUY,USD,False,2022-04-18 00:00:00,2022-04-18 00:00:00
2221,92,-39.0,2022-07-05,291618260.57,SELL,USD,False,2022-07-05 00:00:00,2022-07-05 00:00:00
2222,92,54.0,2022-07-29,-371150513.45,BUY,USD,False,2022-07-29 00:00:00,2022-07-29 00:00:00
2223,92,-61.0,2022-08-01,497586402.65,SELL,USD,False,2022-08-01 00:00:00,2022-08-01 00:00:00
2224,92,13.0,2022-09-06,-88369169.87,BUY,USD,False,2022-09-06 00:00:00,2022-09-06 00:00:00
2225,93,76.0,2020-08-15,-190987143.21,BUY,USD,False,2020-08-15 00:00:00,2020-08-15 00:00:00
2226,93,13.0,2020-12-16,-32351680.11,BUY,USD,False,2020-12-16 00:00:00,2020-12-16 00:00:00
2227,93,-69.0,2021-01-26,151511262.05,SELL,USD,False,2021-01-26 00:00:00,2021-01-26 00:00:00
2228,93,50.0,2021-01-27,-113450461.92,BUY,USD,False,2021-01-27 00:00:00,2021-01-27 00:00:00
2229,93,-34.0,2021-04-17,81293965.4,SELL,USD,False,2021-04-17 00:00:00,2021-04-17 00:00:00
2230,93,-25.0,2021-04-19,57945128.4,SELL,USD,False,2021-04-19 00:00:00,2021-04-19 00:00:00
2231,93,2.0,2021-04-21,-4830793.86,BUY,USD,False,2021-04-21 00:00:00,2021-04-21 00:00:00
2232,93,21.0,2021-05-31,-55846904.8,BUY,USD,False,2021-05-31 00:00:00,2021-05-31 00:00:00
2233,93,39.0,2021-06-05,-98958080.33,BUY,USD,False,2021-06-05 00:00:00,2021-06-05 00:00:00
2234,93,-3.0,2021-06-30,7099803.1,SELL,USD,False,2021-06-30 00:00:00,2021-06-30 00:00:00
2235,93,-33.0,2021-07-14,82123495.66,SELL,USD,False,2021-07-14 00:00:00,2021-07-14 00:00:00
2236,93,16.0,2021-08-04,-39036718.08,BUY,USD,False,2021-08-04 00:00:00,2021-08-04 00:00:00
2237,93,14.0,2021-08-21,-30741415.49,BUY,USD,False,2021-08-21 00:00:00,2021-08-21 00:00:00
2238,93,10.0,2021-08-23,-26105805.22,BUY,USD,False,2021-08-23 00:00:00,2021-08-23 00:00:00
2239,93,-9.0,2021-08-29,22836480.08,SELL,USD,False,2021-08-29 00:00:00,2021-08-29 00:00:00
2240,93,-13.0,2021-09-03,33303200.11,SELL,USD,False,2021-09-03 00:00:00,2021-09-03 00:00:00
2241,93,-3.0,2021-09-17,7172996.95,SELL,USD,False,2021-09-17 00:00:00,2021-09-17 00:00:00
2242,93,-1.0,2021-09-23,2488590.78,SELL,USD,False,2021-09-23 00:00:00,2021-09-23 00:00:00
2243,93,-30.0,2021-09-23,74657723.33,SELL,USD,False,2021-09-23 00:00:00,2021-09-23 00:00:00
2244,93,19.0,2021-09-26,-42647614.5,BUY,USD,False,2021-09-26 00:00:00,2021-09-26 00:00:00
2245,93,45.0,2021-12-14,-107594954.21,BUY,USD,False,2021-12-14 00:00:00,2021-12-14 00:00:00
2246,93,-11.0,2021-12-28,27106121.12,SELL,USD,False,2021-12-28 00:00:00,2021-12-28 00:00:00
2247,93,-9.0,2022-01-05,19981920.07,SELL,USD,False,2022-01-05 00:00:00,2022-01-05 00:00:00
2248,93,-29.0,2022-03-17,74999294.61,SELL,USD,False,2022-03-17 00:00:00,2022-03-17 00:00:00
2249,93,11.0,2022-05-02,-14557450.47,BUY,USD,False,2022-05-02 00:00:00,2022-05-02 00:00:00
2250,93,-6.0,2022-05-11,7721883.65,SELL,USD,False,2022-05-11 00:00:00,2022-05-11 00:00:00
2251,93,4.0,2022-07-28,-5002226.52,BUY,USD,False,2022-07-28 00:00:00,2022-07-28 00:00:00
2252,93,18.0,2022-08-08,-23821282.59,BUY,USD,False,2022-08-08 00:00:00,2022-08-08 00:00:00
2253,94,21.0,2020-04-17,-6425997.63,BUY,USD,False,2020-04-17 00:00:00,2020-04-17 00:00:00
2254,94,14.0,2020-06-24,-5188398.09,BUY,USD,False,2020-06-24 00:00:00,2020-06-24 00:00:00
2255,94,15.0,2020-06-25,-5354998.03,BUY,USD,False,2020-06-25 00:00:00,2020-06-25 00:00:00
2256,94,-18.0,2020-07-01,6303597.68,SELL,USD,False,2020-07-01 00:00:00,2020-07-01 00:00:00
2257,94,-6.0,2020-07-03,2101199.23,SELL,USD,False,2020-07-03 00:00:00,2020-07-03 00:00:00
2258,94,61.0,2020-07-15,-20325192.52,BUY,USD,False,2020-07-15 00:00:00,2020-07-15 00:00:00
2259,94,-53.0,2020-07-20,17839793.43,SELL,USD,False,2020-07-20 00:00:00,2020-07-20 00:00:00
2260,94,49.0,2020-07-24,-15993594.11,BUY,USD,False,2020-07-24 00:00:00,2020-07-24 00:00:00
2261,94,-36.0,2020-08-17,12974395.22,SELL,USD,False,2020-08-17 00:00:00,2020-08-17 00:00:00
2262,94,26.0,2020-08-28,-8397996.91,BUY,USD,False,2020-08-28 00:00:00,2020-08-28 00:00:00
2263,94,8.0,2020-09-02,-2665599.02,BUY,USD,False,2020-09-02 00:00:00,2020-09-02 00:00:00
2264,94,-37.0,2020-10-27,11826474.51,SELL,USD,False,2020-10-27 00:00:00,2020-10-27 00:00:00
2265,94,32.0,2020-10-28,-11207607.81,BUY,USD,False,2020-10-28 00:00:00,2020-10-28 00:00:00
2266,94,-28.0,2020-11-02,10282708.14,SELL,USD,False,2020-11-02 00:00:00,2020-11-02 00:00:00
2267,94,-22.0,2020-11-21,7630422.31,SELL,USD,False,2020-11-21 00:00:00,2020-11-21 00:00:00
2268,94,-8.0,2020-12-20,2665887.3,SELL,USD,False,2020-12-20 00:00:00,2020-12-20 00:00:00
2269,94,44.0,2021-02-04,-14363147.88,BUY,USD,False,2021-02-04 00:00:00,2021-02-04 00:00:00
2270,94,18.0,2021-02-27,-5875833.22,BUY,USD,False,2021-02-27 00:00:00,2021-02-27 00:00:00
2271,94,-61.0,2021-03-18,19290278.86,SELL,USD,False,2021-03-18 00:00:00,2021-03-18 00:00:00
2272,94,-1.0,2021-03-29,306032.98,SELL,USD,False,2021-03-29 00:00:00,2021-03-29 00:00:00
2273,94,30.0,2021-03-30,-10099088.35,BUY,USD,False,2021-03-30 00:00:00,2021-03-30 00:00:00
2274,94,3.0,2021-05-09,-1030311.03,BUY,USD,False,2021-05-09 00:00:00,2021-05-09 00:00:00
2275,94,-38.0,2021-05-15,12275322.88,SELL,USD,False,2021-05-15 00:00:00,2021-05-15 00:00:00
2276,94,4.0,2021-07-07,-1224131.92,BUY,USD,False,2021-07-07 00:00:00,2021-07-07 00:00:00
2277,94,32.0,2021-07-28,-9793055.37,BUY,USD,False,2021-07-28 00:00:00,2021-07-28 00:00:00
2278,94,16.0,2021-08-01,-4950933.55,BUY,USD,False,2021-08-01 00:00:00,2021-08-01 00:00:00
2279,94,21.0,2021-08-05,-7069361.85,BUY,USD,False,2021-08-05 00:00:00,2021-08-05 00:00:00
2280,94,-65.0,2021-08-21,22765453.37,SELL,USD,False,2021-08-21 00:00:00,2021-08-21 00:00:00
2281,94,3.0,2021-09-19,-999707.74,BUY,USD,False,2021-09-19 00:00:00,2021-09-19 00:00:00
2282,94,16.0,2021-10-25,-5712615.63,BUY,USD,False,2021-10-25 00:00:00,2021-10-25 00:00:00
2283,94,-13.0,2022-02-01,6095756.46,SELL,USD,False,2022-02-01 00:00:00,2022-02-01 00:00:00
2284,94,-2.0,2022-04-13,872695.07,SELL,USD,False,2022-04-13 00:00:00,2022-04-13 00:00:00
2285,94,63.0,2022-04-13,-24118492.52,BUY,USD,False,2022-04-13 00:00:00,2022-04-13 00:00:00
2286,94,-54.0,2022-04-19,20895283.84,SELL,USD,False,2022-04-19 00:00:00,2022-04-19 00:00:00
2287,94,21.0,2022-04-24,-9163298.23,BUY,USD,False,2022-04-24 00:00:00,2022-04-24 00:00:00
2288,94,29.0,2022-05-18,-12057188.02,BUY,USD,False,2022-05-18 00:00:00,2022-05-18 00:00:00
2289,94,-1.0,2022-05-21,440464.02,SELL,USD,False,2022-05-21 00:00:00,2022-05-21 00:00:00
2290,94,-66.0,2022-05-31,24723615.99,SELL,USD,False,2022-05-31 00:00:00,2022-05-31 00:00:00
2291,94,27.0,2022-06-12,-12003673.7,BUY,USD,False,2022-06-12 00:00:00,2022-06-12 00:00:00
2292,94,2.0,2022-06-12,-749200.48,BUY,USD,False,2022-06-12 00:00:00,2022-06-12 00:00:00
2293,94,-28.0,2022-07-15,11526161.3,SELL,USD,False,2022-07-15 00:00:00,2022-07-15 00:00:00
2294,94,17.0,2022-07-28,-7137987.03,BUY,USD,False,2022-07-28 00:00:00,2022-07-28 00:00:00
2295,94,35.0,2022-08-03,-13399162.51,BUY,USD,False,2022-08-03 00:00:00,2022-08-03 00:00:00
2296,94,-53.0,2022-08-17,21381029.21,SELL,USD,False,2022-08-17 00:00:00,2022-08-17 00:00:00
2297,94,66.0,2022-09-09,-24451927.9,BUY,USD,False,2022-09-09 00:00:00,2022-09-09 00:00:00
2298,95,32.0,2020-02-26,-69373039.82,BUY,USD,False,2020-02-26 00:00:00,2020-02-26 00:00:00
2299,95,-16.0,2020-03-16,33352422.99,SELL,USD,False,2020-03-16 00:00:00,2020-03-16 00:00:00
2300,95,37.0,2020-04-27,-61978459.66,BUY,USD,False,2020-04-27 00:00:00,2020-04-27 00:00:00
2301,95,19.0,2020-04-28,-32482998.78,BUY,USD,False,2020-04-28 00:00:00,2020-04-28 00:00:00
2302,95,-56.0,2020-05-15,103475879.16,SELL,USD,False,2020-05-15 00:00:00,2020-05-15 00:00:00
2303,95,72.0,2020-06-26,-135527152.81,BUY,USD,False,2020-06-26 00:00:00,2020-06-26 00:00:00
2304,95,-40.0,2020-07-02,64931459.55,SELL,USD,False,2020-07-02 00:00:00,2020-07-02 00:00:00
2305,95,31.0,2021-03-21,-63213469.13,BUY,USD,False,2021-03-21 00:00:00,2021-03-21 00:00:00
2306,95,-21.0,2021-12-11,54995806.26,SELL,USD,False,2021-12-11 00:00:00,2021-12-11 00:00:00
2307,95,-20.0,2022-03-23,42794915.77,SELL,USD,False,2022-03-23 00:00:00,2022-03-23 00:00:00
2308,95,-13.0,2022-08-14,11187028.11,SELL,USD,False,2022-08-14 00:00:00,2022-08-14 00:00:00
2309,96,71.0,2020-05-06,-934564.83,BUY,USD,False,2020-05-06 00:00:00,2020-05-06 00:00:00
2310,96,3.0,2020-05-10,-40311.33,BUY,USD,False,2020-05-10 00:00:00,2020-05-10 00:00:00
2311,96,-60.0,2020-06-09,830907.11,SELL,USD,False,2020-06-09 00:00:00,2020-06-09 00:00:00
2312,96,64.0,2020-06-12,-938952.45,BUY,USD,False,2020-06-12 00:00:00,2020-06-12 00:00:00
2313,96,-21.0,2020-06-28,299455.63,SELL,USD,False,2020-06-28 00:00:00,2020-06-28 00:00:00
2314,96,-7.0,2020-08-28,150397.51,SELL,USD,False,2020-08-28 00:00:00,2020-08-28 00:00:00
2315,96,-22.0,2020-08-31,519170.88,SELL,USD,False,2020-08-31 00:00:00,2020-08-31 00:00:00
2316,96,6.0,2020-08-31,-128107.1,BUY,USD,False,2020-08-31 00:00:00,2020-08-31 00:00:00
2317,96,16.0,2021-03-17,-1043701.8,BUY,USD,False,2021-03-17 00:00:00,2021-03-17 00:00:00
2318,96,8.0,2021-03-23,-454203.56,BUY,USD,False,2021-03-23 00:00:00,2021-03-23 00:00:00
2319,96,-12.0,2021-03-26,790024.28,SELL,USD,False,2021-03-26 00:00:00,2021-03-26 00:00:00
2320,96,-2.0,2021-04-10,148627.19,SELL,USD,False,2021-04-10 00:00:00,2021-04-10 00:00:00
2321,96,1.0,2021-05-30,-80752.66,BUY,USD,False,2021-05-30 00:00:00,2021-05-30 00:00:00
2322,96,41.0,2021-08-06,-4834190.69,BUY,USD,False,2021-08-06 00:00:00,2021-08-06 00:00:00
2323,96,-43.0,2021-10-02,6390942.66,SELL,USD,False,2021-10-02 00:00:00,2021-10-02 00:00:00
2324,96,33.0,2021-12-17,-6324962.64,BUY,USD,False,2021-12-17 00:00:00,2021-12-17 00:00:00
2325,96,-16.0,2022-03-23,3142676.46,SELL,USD,False,2022-03-23 00:00:00,2022-03-23 00:00:00
2326,96,-1.0,2022-03-26,210890.13,SELL,USD,False,2022-03-26 00:00:00,2022-03-26 00:00:00
2327,96,-17.0,2022-06-16,1927374.49,SELL,USD,False,2022-06-16 00:00:00,2022-06-16 00:00:00
2328,96,10.0,2022-08-24,-1043049.72,BUY,USD,False,2022-08-24 00:00:00,2022-08-24 00:00:00
2329,97,27.0,2020-12-08,-1609894.65,BUY,USD,False,2020-12-08 00:00:00,2020-12-08 00:00:00
2330,97,20.0,2021-02-23,-1420543.13,BUY,USD,False,2021-02-23 00:00:00,2021-02-23 00:00:00
2331,97,39.0,2021-04-22,-3687003.92,BUY,USD,False,2021-04-22 00:00:00,2021-04-22 00:00:00
2332,97,-63.0,2021-05-16,9078135.37,SELL,USD,False,2021-05-16 00:00:00,2021-05-16 00:00:00
2333,97,-3.0,2021-07-01,491501.31,SELL,USD,False,2021-07-01 00:00:00,2021-07-01 00:00:00
2334,97,35.0,2022-01-16,-12129169.78,BUY,USD,False,2022-01-16 00:00:00,2022-01-16 00:00:00
2335,97,28.0,2022-05-01,-6900670.56,BUY,USD,False,2022-05-01 00:00:00,2022-05-01 00:00:00
2336,97,-71.0,2022-09-14,19777723.29,SELL,USD,False,2022-09-14 00:00:00,2022-09-14 00:00:00
2337,98,35.0,2020-04-26,-1642638.56,BUY,USD,False,2020-04-26 00:00:00,2020-04-26 00:00:00
2338,98,12.0,2020-11-04,-482625.01,BUY,USD,False,2020-11-04 00:00:00,2020-11-04 00:00:00
2339,98,33.0,2020-12-02,-1229808.23,BUY,USD,False,2020-12-02 00:00:00,2020-12-02 00:00:00
2340,98,-27.0,2021-02-12,1612077.82,SELL,USD,False,2021-02-12 00:00:00,2021-02-12 00:00:00
2341,98,-24.0,2021-09-20,6362406.44,SELL,USD,False,2021-09-20 00:00:00,2021-09-20 00:00:00
2342,98,12.0,2021-09-21,-2651002.68,BUY,USD,False,2021-09-21 00:00:00,2021-09-21 00:00:00
2343,98,12.0,2021-11-16,-2818158.85,BUY,USD,False,2021-11-16 00:00:00,2021-11-16 00:00:00
2344,98,-38.0,2022-03-13,13627586.9,SELL,USD,False,2022-03-13 00:00:00,2022-03-13 00:00:00
2345,98,53.0,2022-04-12,-22995212.57,BUY,USD,False,2022-04-12 00:00:00,2022-04-12 00:00:00
2346,98,-18.0,2022-06-02,3430426.7,SELL,USD,False,2022-06-02 00:00:00,2022-06-02 00:00:00
2347,98,4.0,2022-08-28,-767952.82,BUY,USD,False,2022-08-28 00:00:00,2022-08-28 00:00:00
2348,98,-3.0,2022-09-01,601563.04,SELL,USD,False,2022-09-01 00:00:00,2022-09-01 00:00:00
2349,99,13.0,2020-02-04,-11514824.88,BUY,USD,False,2020-02-04 00:00:00,2020-02-04 00:00:00
2350,99,48.0,2021-03-13,-45277871.76,BUY,USD,False,2021-03-13 00:00:00,2021-03-13 00:00:00
2351,99,-31.0,2021-08-15,32424338.4,SELL,USD,False,2021-08-15 00:00:00,2021-08-15 00:00:00
2352,99,25.0,2022-01-22,-24050010.0,BUY,USD,False,2022-01-22 00:00:00,2022-01-22 00:00:00
2353,99,14.0,2022-02-28,-13609774.08,BUY,USD,False,2022-02-28 00:00:00,2022-02-28 00:00:00
2354,100,45.0,2020-07-07,-6277500.0,BUY,USD,False,2020-07-07 00:00:00,2020-07-07 00:00:00
2355,100,2.0,2020-08-28,-279000.0,BUY,USD,False,2020-08-28 00:00:00,2020-08-28 00:00:00
2356,100,-34.0,2020-10-07,4692000.0,SELL,USD,False,2020-10-07 00:00:00,2020-10-07 00:00:00
2357,100,61.0,2020-10-19,-9333000.0,BUY,USD,False,2020-10-19 00:00:00,2020-10-19 00:00:00
2358,100,-12.0,2020-11-16,1926000.0,SELL,USD,False,2020-11-16 00:00:00,2020-11-16 00:00:00
2359,100,-45.0,2020-12-14,13230000.0,SELL,USD,False,2020-12-14 00:00:00,2020-12-14 00:00:00
2360,100,-1.0,2020-12-15,279000.0,SELL,USD,False,2020-12-15 00:00:00,2020-12-15 00:00:00
2361,100,33.0,2020-12-21,-9009000.0,BUY,USD,False,2020-12-21 00:00:00,2020-12-21 00:00:00
2362,100,24.0,2020-12-30,-7776000.0,BUY,USD,False,2020-12-30 00:00:00,2020-12-30 00:00:00
2363,100,16.0,2021-02-04,-4416000.0,BUY,USD,False,2021-02-04 00:00:00,2021-02-04 00:00:00
2364,100,-15.0,2021-02-24,4635000.0,SELL,USD,False,2021-02-24 00:00:00,2021-02-24 00:00:00
2365,100,15.0,2021-02-25,-4140000.0,BUY,USD,False,2021-02-25 00:00:00,2021-02-25 00:00:00
2366,100,-17.0,2021-03-03,5406000.0,SELL,USD,False,2021-03-03 00:00:00,2021-03-03 00:00:00
2367,100,1.0,2021-03-28,-282000.0,BUY,USD,False,2021-03-28 00:00:00,2021-03-28 00:00:00
2368,100,-25.0,2021-05-09,10758937.5,SELL,USD,False,2021-05-09 00:00:00,2021-05-09 00:00:00
2369,100,-22.0,2021-06-01,10384110.0,SELL,USD,False,2021-06-01 00:00:00,2021-06-01 00:00:00
2370,100,41.0,2021-06-04,-19352205.0,BUY,USD,False,2021-06-04 00:00:00,2021-06-04 00:00:00
2371,100,8.0,2021-06-14,-3590940.0,BUY,USD,False,2021-06-14 00:00:00,2021-06-14 00:00:00
2372,100,-31.0,2021-07-24,13771440.0,SELL,USD,False,2021-07-24 00:00:00,2021-07-24 00:00:00
2373,100,-4.0,2021-08-10,1824269.29,SELL,USD,False,2021-08-10 00:00:00,2021-08-10 00:00:00
2374,100,-19.0,2021-08-13,9131154.34,SELL,USD,False,2021-08-13 00:00:00,2021-08-13 00:00:00
2375,100,37.0,2021-09-02,-18392331.85,BUY,USD,False,2021-09-02 00:00:00,2021-09-02 00:00:00
2376,100,-1.0,2021-09-13,462293.75,SELL,USD,False,2021-09-13 00:00:00,2021-09-13 00:00:00
2377,100,1.0,2021-09-15,-516973.65,BUY,USD,False,2021-09-15 00:00:00,2021-09-15 00:00:00
2378,100,-20.0,2021-09-22,9245874.93,SELL,USD,False,2021-09-22 00:00:00,2021-09-22 00:00:00
2379,100,45.0,2021-09-24,-20579528.07,BUY,USD,False,2021-09-24 00:00:00,2021-09-24 00:00:00
2380,100,-21.0,2021-10-05,12644716.66,SELL,USD,False,2021-10-05 00:00:00,2021-10-05 00:00:00
2381,100,-22.0,2021-10-18,12819528.41,SELL,USD,False,2021-10-18 00:00:00,2021-10-18 00:00:00
2382,100,40.0,2021-10-27,-26674978.32,BUY,USD,False,2021-10-27 00:00:00,2021-10-27 00:00:00
2383,100,9.0,2021-11-12,-5595479.87,BUY,USD,False,2021-11-12 00:00:00,2021-11-12 00:00:00
2384,100,-20.0,2021-11-12,11779957.62,SELL,USD,False,2021-11-12 00:00:00,2021-11-12 00:00:00
2385,100,-20.0,2021-11-21,14005060.73,SELL,USD,False,2021-11-21 00:00:00,2021-11-21 00:00:00
2386,100,-20.0,2021-11-28,12303511.29,SELL,USD,False,2021-11-28 00:00:00,2021-11-28 00:00:00
2387,100,-7.0,2022-01-08,4340858.77,SELL,USD,False,2022-01-08 00:00:00,2022-01-08 00:00:00
2388,100,-5.0,2022-02-13,3488851.88,SELL,USD,False,2022-02-13 00:00:00,2022-02-13 00:00:00
2389,100,24.0,2022-02-13,-16588503.29,BUY,USD,False,2022-02-13 00:00:00,2022-02-13 00:00:00
2390,100,16.0,2022-03-10,-11729979.36,BUY,USD,False,2022-03-10 00:00:00,2022-03-10 00:00:00
2391,100,17.0,2022-05-15,-11182112.14,BUY,USD,False,2022-05-15 00:00:00,2022-05-15 00:00:00
2392,100,-62.0,2022-05-26,46921019.55,SELL,USD,False,2022-05-26 00:00:00,2022-05-26 00:00:00
2393,100,19.0,2022-06-01,-13841488.58,BUY,USD,False,2022-06-01 00:00:00,2022-06-01 00:00:00
2394,100,3.0,2022-07-08,-2058187.62,BUY,USD,False,2022-07-08 00:00:00,2022-07-08 00:00:00
2395,100,27.0,2022-07-20,-17759825.16,BUY,USD,False,2022-07-20 00:00:00,2022-07-20 00:00:00
2396,101,44.0,2020-03-13,-55856478.68,BUY,USD,False,2020-03-13 00:00:00,2020-03-13 00:00:00
2397,101,8.0,2020-06-05,-10054166.16,BUY,USD,False,2020-06-05 00:00:00,2020-06-05 00:00:00
2398,101,35.0,2020-06-05,-44431289.86,BUY,USD,False,2020-06-05 00:00:00,2020-06-05 00:00:00
2399,101,-58.0,2020-06-13,67738675.06,SELL,USD,False,2020-06-13 00:00:00,2020-06-13 00:00:00
2400,101,-13.0,2020-07-11,15017775.97,SELL,USD,False,2020-07-11 00:00:00,2020-07-11 00:00:00
2401,101,25.0,2020-08-10,-32688734.68,BUY,USD,False,2020-08-10 00:00:00,2020-08-10 00:00:00
2402,101,-18.0,2020-08-12,22393370.09,SELL,USD,False,2020-08-12 00:00:00,2020-08-12 00:00:00
2403,101,54.0,2020-09-28,-69922155.59,BUY,USD,False,2020-09-28 00:00:00,2020-09-28 00:00:00
2404,101,-27.0,2020-10-19,35989344.79,SELL,USD,False,2020-10-19 00:00:00,2020-10-19 00:00:00
2405,101,1.0,2020-11-21,-1205992.15,BUY,USD,False,2020-11-21 00:00:00,2020-11-21 00:00:00
2406,101,22.0,2020-12-12,-26531827.37,BUY,USD,False,2020-12-12 00:00:00,2020-12-12 00:00:00
2407,101,9.0,2020-12-19,-11310936.93,BUY,USD,False,2020-12-19 00:00:00,2020-12-19 00:00:00
2408,101,-24.0,2021-02-04,30162498.49,SELL,USD,False,2021-02-04 00:00:00,2021-02-04 00:00:00
2409,101,28.0,2021-02-09,-38744084.76,BUY,USD,False,2021-02-09 00:00:00,2021-02-09 00:00:00
2410,101,-8.0,2021-04-28,6240000.0,SELL,USD,False,2021-04-28 00:00:00,2021-04-28 00:00:00
2411,101,-56.0,2021-05-08,46737600.0,SELL,USD,False,2021-05-08 00:00:00,2021-05-08 00:00:00
2412,101,12.0,2021-06-06,-8517600.0,BUY,USD,False,2021-06-06 00:00:00,2021-06-06 00:00:00
2413,101,41.0,2021-07-02,-34538400.0,BUY,USD,False,2021-07-02 00:00:00,2021-07-02 00:00:00
2414,101,-23.0,2021-10-26,19016400.0,SELL,USD,False,2021-10-26 00:00:00,2021-10-26 00:00:00
2415,101,29.0,2021-11-04,-22393800.0,BUY,USD,False,2021-11-04 00:00:00,2021-11-04 00:00:00
2416,101,-44.0,2021-11-17,36379200.0,SELL,USD,False,2021-11-17 00:00:00,2021-11-17 00:00:00
2417,101,9.0,2021-11-23,-7160400.0,BUY,USD,False,2021-11-23 00:00:00,2021-11-23 00:00:00
2418,101,25.0,2021-11-29,-18720000.0,BUY,USD,False,2021-11-29 00:00:00,2021-11-29 00:00:00
2419,101,-10.0,2021-12-18,7176000.0,SELL,USD,False,2021-12-18 00:00:00,2021-12-18 00:00:00
2420,101,4.0,2022-01-04,-2870400.0,BUY,USD,False,2022-01-04 00:00:00,2022-01-04 00:00:00
2421,101,2.0,2022-01-31,-1606800.0,BUY,USD,False,2022-01-31 00:00:00,2022-01-31 00:00:00
2422,101,-36.0,2022-04-21,11275200.0,SELL,USD,False,2022-04-21 00:00:00,2022-04-21 00:00:00
2423,101,43.0,2022-07-27,-13916520.0,BUY,USD,False,2022-07-27 00:00:00,2022-07-27 00:00:00
2424,102,39.0,2021-04-19,-10789476.86,BUY,USD,False,2021-04-19 00:00:00,2021-04-19 00:00:00
2425,102,2.0,2021-05-09,-603607.1,BUY,USD,False,2021-05-09 00:00:00,2021-05-09 00:00:00
2426,102,-6.0,2021-06-14,1961533.33,SELL,USD,False,2021-06-14 00:00:00,2021-06-14 00:00:00
2427,102,-7.0,2021-08-20,2146901.6,SELL,USD,False,2021-08-20 00:00:00,2021-08-20 00:00:00
2428,102,-13.0,2021-10-22,6674954.01,SELL,USD,False,2021-10-22 00:00:00,2021-10-22 00:00:00
2429,102,5.0,2022-01-21,-2342092.52,BUY,USD,False,2022-01-21 00:00:00,2022-01-21 00:00:00
2430,102,9.0,2022-03-20,-4261097.35,BUY,USD,False,2022-03-20 00:00:00,2022-03-20 00:00:00
2431,102,-15.0,2022-05-17,15686646.36,SELL,USD,False,2022-05-17 00:00:00,2022-05-17 00:00:00
2432,103,22.0,2020-04-03,-736417426.95,BUY,USD,False,2020-04-03 00:00:00,2020-04-03 00:00:00
2433,103,-5.0,2020-04-15,172766551.78,SELL,USD,False,2020-04-15 00:00:00,2020-04-15 00:00:00
2434,103,11.0,2020-07-27,-415719515.21,BUY,USD,False,2020-07-27 00:00:00,2020-07-27 00:00:00
2435,103,15.0,2020-08-29,-529097564.81,BUY,USD,False,2020-08-29 00:00:00,2020-08-29 00:00:00
2436,103,-7.0,2020-10-17,244597478.55,SELL,USD,False,2020-10-17 00:00:00,2020-10-17 00:00:00
2437,103,4.0,2020-10-20,-128699097.63,BUY,USD,False,2020-10-20 00:00:00,2020-10-20 00:00:00
2438,103,-14.0,2020-11-01,518256043.67,SELL,USD,False,2020-11-01 00:00:00,2020-11-01 00:00:00
2439,103,57.0,2020-11-27,-1932562256.29,BUY,USD,False,2020-11-27 00:00:00,2020-11-27 00:00:00
2440,103,-5.0,2020-11-29,164333525.2,SELL,USD,False,2020-11-29 00:00:00,2020-11-29 00:00:00
2441,103,-58.0,2021-02-17,2066796798.98,SELL,USD,False,2021-02-17 00:00:00,2021-02-17 00:00:00
2442,103,24.0,2021-02-23,-763891418.17,BUY,USD,False,2021-02-23 00:00:00,2021-02-23 00:00:00
2443,103,-21.0,2021-03-20,791914608.78,SELL,USD,False,2021-03-20 00:00:00,2021-03-20 00:00:00
2444,103,61.0,2021-05-12,-2309206144.23,BUY,USD,False,2021-05-12 00:00:00,2021-05-12 00:00:00
2445,103,-42.0,2021-05-16,1371145413.96,SELL,USD,False,2021-05-16 00:00:00,2021-05-16 00:00:00
2446,103,10.0,2021-07-11,-361193320.8,BUY,USD,False,2021-07-11 00:00:00,2021-07-11 00:00:00
2447,103,6.0,2021-07-31,-218799800.1,BUY,USD,False,2021-07-31 00:00:00,2021-07-31 00:00:00
2448,103,30.0,2021-09-12,-1135675152.9,BUY,USD,False,2021-09-12 00:00:00,2021-09-12 00:00:00
2449,103,-26.0,2021-09-13,921042968.04,SELL,USD,False,2021-09-13 00:00:00,2021-09-13 00:00:00
2450,103,-35.0,2021-11-14,1288487711.7,SELL,USD,False,2021-11-14 00:00:00,2021-11-14 00:00:00
2451,103,39.0,2021-12-14,-1232572207.23,BUY,USD,False,2021-12-14 00:00:00,2021-12-14 00:00:00
